Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
Unnamed,FR,2311,887,5.135.178.184,ns3284074.ip-5-135-178.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2015-08-04,OVH- FR,16276,6520,None
Unnamed,MD,244,8270,176.123.9.136,srv9.availableforyou.info,14131,30034,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-06,ASCLOUDATA- MD,200019,781,None
Unnamed,RU,0,176,195.189.96.213,195.189.96.213,21905,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-07,CHERRYSERVERS2-AS- LT,59642,34,None
Unnamed,GB,4426,368,176.126.242.49,176.126.242.49,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-07-22,MYTHIC Mythic Beasts Ltd- GB,44684,15000,[2a04:ad80:1:8a::31]:443
Unnamed,US,4792,259,206.189.61.74,206.189.61.74,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,21000,None
Unnamed,NO,4564,273,37.191.194.50,host-37-191-194-50.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-03-20,LYNET-INTERNETT-AS- NO,57963,11100,None
Unnamed,DE,22,21,92.208.30.35,ipservice-092-208-030-035.092.208.pools.vodafone-ip.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2009-06-30,VODANET International IP-Backbone of Vodafone- DE,3209,95,None
Unnamed,DE,336,8254,176.9.144.162,static.162.144.9.176.clients.your-server.de,30052,7042,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-05-16,HETZNER-AS- DE,24940,1290,None
Unnamed,SE,1292,580,185.86.150.133,185.86.150.133,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-29,MAKONIX- LV,52173,6590,[2a02:7aa0:1619::94eb:3758]:443
Unnamed,UA,104,50,93.72.79.64,reasonable-consister.volia.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-08-31,VOLIA-AS- UA,25229,695,None
Unnamed,FI,5290,57,85.194.238.131,tor.zzif.net,8000,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-06-27,NETINCH- FI,60414,2440,None
Unnamed,US,0,201,73.160.247.47,c-73-160-247-47.hsd1.nj.comcast.net,9099,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-03-16,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,14,None
Unnamed,FR,1950,107,37.187.122.101,ns331651.ip-37-187-122.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-04-29,OVH- FR,16276,5330,None
Unnamed,FR,6426,1979,51.75.143.145,145.ip-51-75-143.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-10-18,OVH- FR,16276,21000,None
Unnamed,US,66,56,162.243.166.153,162.243.166.153,443,None,0,1,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-10-12,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1050,None
Unnamed,NO,2815,273,37.191.198.94,host-37-191-198-94.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-20,LYNET-INTERNETT-AS- NO,57963,11900,None
Unnamed,DE,381,1134,54.36.112.237,54.36.112.237,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-10-23,OVH- FR,16276,877,None
Unnamed,NO,6346,273,37.191.204.154,host-37-191-204-154.lynet.no,44100,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-11-23,LYNET-INTERNETT-AS- NO,57963,15700,None
Unnamed,US,255,1,69.178.96.48,48-96-178-69.gci.net,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-04-13,GCI - GENERAL COMMUNICATION- INC.- US,8047,1240,None
Unnamed,US,264,108,38.240.0.209,c999961276-cloudpro-923594608.cloudatcost.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-09,CANAD-86-31798 - DataCity- CA,31798,1010,None
Unnamed,US,1028,1163,159.89.156.215,vps-1.brody.network,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2019-07-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,4800,[2604:a880:2:d0::2059:6001]:9001
Unnamed,GB,339,116,37.122.208.220,vps93728923.123-vps.co.uk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-04-25,AS20738- GB,20738,997,None
Unnamed,FR,8998,2160,149.202.190.14,moria.rznij.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2016-08-07,OVH- FR,16276,14000,None
Unnamed,NL,543,302,185.80.222.158,ayodhya.91jobsemails.com,80,443,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2014-07-02,UK2NET-AS- GB,13213,1130,None
Unnamed,US,1130,270,54.215.192.11,ec2-54-215-192-11.us-west-1.compute.amazonaws.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-31,AMAZON-02 - Amazon.com- Inc.- US,16509,5340,None
Unnamed,US,0,309,67.205.190.178,67.205.190.178,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-09-17,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,14,None
Unnamed,US,1681,363,172.86.144.15,172.86.144.15,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-11-30,AS-CHOOPA - Choopa- LLC- US,20473,5160,[2001:19f0:1604:3ede::3:f]:443
Unnamed,GB,174,104,109.107.35.154,cip-109-107-35-154.gb1.brightbox.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-09-14,BRIGHTBOX-AS- GB,51059,880,None
Unnamed,FR,301,1310,163.172.176.21,21-176-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-06-17,AS12876- FR,12876,824,None
Unnamed,ES,362,5840,89.238.178.218,89.238.178.218,15988,9501,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-05,M247- GB,9009,871,None
Unnamed,MD,1841,369,178.17.170.164,torsrv1.snydernet.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-04-26,TRABIA- MD,43289,4080,[2a00:1dc0:cafe::f290:7489]:443
Unnamed,LU,64,53,104.244.78.135,104.244.78.135,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-07-10,PONYNET - FranTech Solutions- US,53667,23,None
Unnamed,PL,354,637,54.36.169.37,ns3128035.ip-54-36-169.eu,2456,1765,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-18,OVH- FR,16276,790,None
Unnamed,DE,255,19,92.116.35.16,92.116.35.16,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-02,VERSATEL- DE,8881,1000,None
Unnamed,SG,55,650,172.104.170.82,li1761-82.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-07,LINODE-AP Linode- LLC- US,63949,284,None
Unnamed,N/A,5650,1831,194.124.33.248,194.124.33.248,33937,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-09,M247- GB,9009,27600,None
Unnamed,SG,146,477,128.199.146.186,upsilon.keendev.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-04-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,777,[2400:6180:0:d0::50b:9001]:9001
Unnamed,FR,140,13,86.248.178.171,lfbn-1-17113-171.w86-248.abo.wanadoo.fr,9001,8030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-02-07,France Telecom - Orange- FR,3215,2410,None
Unnamed,LT,13,3611,212.24.110.13,19514.s.t4vps.eu,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-05-26,RACKRAY UAB Rakrejus- LT,62282,268,None
Unnamed,BE,167,257,84.198.112.154,84-198-112-154.access.telenet.be,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-09,TELENET-AS- BE,6848,468,None
Unnamed,JP,94,238,45.77.15.123,45.77.15.123.vultr.com,443,8443,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,403,None
Unnamed,US,1225,700,157.245.190.207,157.245.190.207,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-15,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,6360,None
Unnamed,US,57,747,108.217.189.75,108-217-189-75.lightspeed.miamfl.sbcglobal.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-11-19,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,190,None
Unnamed,DE,62,744,46.4.71.94,static.94.71.4.46.clients.your-server.de,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-07-10,HETZNER-AS- DE,24940,23,None
Unnamed,RU,310,401,5.189.89.233,5.189.89.233-FTTB.planeta.tc,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-18,MIRALOGIC-AS- RU,12668,1500,None
Unnamed,RS,96,1019,109.92.182.91,109-92-182-91.static.isp.telekom.rs,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on SunOS,0,0,2017-05-03,TELEKOM-AS- RS,8400,260,None
Unnamed,SE,0,814,194.68.170.133,194.68.170.133,49594,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2017-04-06,OBE-EUROPE Obenetwork Europe- SE,197595,13,None
Unnamed,DE,476,461,188.195.84.153,ipbcc35499.dynamic.kabel-deutschland.de,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-09-19,KABELDEUTSCHLAND-AS- DE,31334,880,None
Unnamed,RU,290,702,95.213.150.194,95.213.150.194.superbit.host,30069,14945,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-11-14,SELECTEL- RU,49505,810,None
Unnamed,IT,8418,3576,91.134.147.134,ip134.ip-91-134-147.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-11-26,OVH- FR,16276,16000,None
Unnamed,HU,135,8250,91.219.236.193,sa1446.azar-a.net,13097,26572,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-07-10,SERVERASTRA-AS- HU,56322,366,None
Unnamed,HU,258,5481,91.219.237.154,sa1045.azar-a.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-28,SERVERASTRA-AS- HU,56322,698,None
Unnamed,US,478,870,68.199.157.183,ool-44c79db7.dyn.optonline.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-02,CABLE-NET-1 - Cablevision Systems Corp.- US,6128,1150,None
Unnamed,FR,0,3622,51.83.41.148,148.ip-51-83-41.eu,9998,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-05-16,OVH- FR,16276,18,None
Unnamed,CA,7909,72,158.69.192.239,239.ip-158-69-192.net,80,None,0,1,1,0,0,0,1,1,1,Tor 0.2.9.14 on Linux,0,0,2019-10-11,OVH- FR,16276,14000,None
Unnamed,JP,18,8269,103.250.73.232,103x250x73x232.bulks.jp,12720,15197,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-08-29,ASN-EQUINIX-AP Equinix Asia Pacific- SG,17819,173,None
Unnamed,IT,304,4884,95.141.37.112,95.141.37.112,18616,10098,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-25,ASSEFLOW Amsterdam Internet Exchange (AMS-IX)- IT,49367,908,None
Unnamed,CA,243,1004,138.197.171.88,138.197.171.88,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-23,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,740,None
Unnamed,US,3019,335,155.138.151.85,155.138.151.85.vultr.com,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-01,AS-CHOOPA - Choopa- LLC- US,20473,14000,None
Unnamed,N/A,11198,1917,193.37.58.114,193.37.58.114,33695,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-11-06,M247- GB,9009,29000,None
Unnamed,DE,91,169,91.39.89.142,p5B27598E.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-02-20,DTAG Internet service provider operations- DE,3320,280,None
Unnamed,GR,18,8252,62.103.152.82,62.103.152.82,14366,8890,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-11-24,OTENET-GR Athens - Greece- GR,6799,95,None
Unnamed,N/A,5927,1831,5.183.179.116,5.183.179.116,39158,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-05-11,M247- GB,9009,24700,None
Unnamed,DK,9363,76,130.225.254.103,mimer.dotsrc.org,143,110,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-27,FSKNET-DK Forskningsnettet - Danish network for Research and Education- DK,1835,27000,[2001:878:346:1:1::3]:143
Unnamed,US,1140,258,157.230.130.224,157.230.130.224,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,6060,None
Unnamed,MD,259,5665,176.123.9.209,netsy.hosrep.net,23585,21948,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-13,ASCLOUDATA- MD,200019,774,None
Unnamed,DE,62,744,46.4.71.94,static.94.71.4.46.clients.your-server.de,9002,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-07-10,HETZNER-AS- DE,24940,13,None
Unnamed,US,323,1067,165.227.107.198,165.227.107.198,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-11-29,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,855,None
Unnamed,NL,325,126,195.123.217.230,vds-242946.hosted-by-itldc.com,443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-16,ITLDC-NL- UA,21100,882,None
Unnamed,US,2536,261,157.245.135.18,157.245.135.18,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,22700,None
Unnamed,BG,436,1392,85.187.184.190,85.187.184.190,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-11-12,IPACCT-AS- BG,31287,2900,None
Unnamed,IN,89,299,139.59.67.86,139.59.67.86,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-09,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,272,None
Unnamed,FR,8116,176,51.15.230.222,222-230-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-05-08,AS12876- FR,12876,20300,None
Unnamed,DE,80,499,139.162.162.238,li1479-238.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-05-13,LINODE-AP Linode- LLC- US,63949,220,[2a01:7e01::f03c:91ff:fed3:21d]:9001
Unnamed,N/A,5436,1975,45.67.55.207,45.67.55.207,35488,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-24,M247- GB,9009,19200,None
Unnamed,CA,292,2455,144.217.245.140,144.217.245.140,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-05-22,OVH- FR,16276,768,None
Unnamed,RU,1819,1014,89.223.88.117,208829.simplecloud.ru,39001,39030,0,1,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-07-24,TRADERSOFT- RU,201848,412,[2a04:ac00:4:5fbb:5054:ff:fe01:bab1]:39001
Unnamed,IT,74,8267,158.58.173.164,minute.iorcstore.com,4236,9547,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-03-28,ASSEFLOW Amsterdam Internet Exchange (AMS-IX)- IT,49367,674,None
Unnamed,CA,0,67,135.23.94.218,135-23-94-218.cpe.pppoe.ca,9443,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-24,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,41,None
Unnamed,FR,4983,385,51.15.235.73,73-235-15-51.rev.cloud.scaleway.com,9000,9001,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-25,AS12876- FR,12876,13200,[2001:bc8:4400:2c00::c:b09]:9000
Unnamed,DE,32602,1119,217.79.179.177,217.79.179.177,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2015-04-28,MYLOC-AS- DE,24961,62200,[2001:4ba0:fff9:131:6c4f::90d3]:9001
Unnamed,UA,64,3,81.95.191.168,81.95.191.168.freenet.com.ua,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-01-03,FREENET-AS- UA,31148,180,None
Unnamed,US,29,1681,34.219.88.164,ec2-34-219-88-164.us-west-2.compute.amazonaws.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-17,AMAZON-02 - Amazon.com- Inc.- US,16509,84,None
Unnamed,FR,3890,3673,37.187.21.157,ks3355804.kimsufi.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on FreeBSD,0,0,2017-06-24,OVH- FR,16276,7270,None
Unnamed,NL,314,368,5.2.72.243,5.2.72.243,40000,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-06-25,LITESERVER- NL,60404,1240,[2a04:52c0:101:3d8::4c7e]:40000
Unnamed,NO,2279,273,37.191.198.94,host-37-191-198-94.lynet.no,8443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-20,LYNET-INTERNETT-AS- NO,57963,7600,None
Unnamed,DE,0,494,148.251.211.211,srv1.computerhilfe-feucht.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-07-25,HETZNER-AS- DE,24940,24,None
Unnamed,DE,7352,463,89.163.224.250,ms249.moonshot.dedi.server-hosting.expert,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-01-19,MYLOC-AS- DE,24961,20000,None
Unnamed,US,937,1769,198.148.118.226,198.148.118.226,33138,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-02,MULTA-ASN1 - MULTACOM CORPORATION- US,35916,3100,None
Unnamed,FR,422,8250,185.104.185.170,185.104.185.170,23098,27893,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-09-20,M247- GB,9009,1190,None
Unnamed,UA,0,253,62.149.2.188,tea.colocall.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-06-19,COLOCALL Internet Data Center _ColoCALL_- UA,15497,14,None
Unnamed,US,333,5788,192.110.160.146,we.love.servers.at.ioflood.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2017-05-16,IOFLOOD - Input Output Flood LLC- US,53755,1200,None
Unnamed,US,0,42,96.255.209.36,pool-96-255-209-36.washdc.fios.verizon.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-10,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,13,None
Unnamed,DE,36708,496,144.76.91.46,i7.homwer.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-03-31,HETZNER-AS- DE,24940,100000,None
Unnamed,RO,311,69,91.195.99.136,no-rdns.m247.ro,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-12,M247- GB,9009,3570,None
Unnamed,US,165,257,192.241.209.26,julius.root-cervers.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-02-18,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,145,None
Unnamed,NL,137,2640,185.243.112.85,f16.mxout.p-mta.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-04-10,ACCESS2IT Access2.IT Group B.V.- NL,205406,360,None
Unnamed,IS,83,8268,82.221.131.161,all.agenceall.com,2030,13306,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-02-02,THORDC-AS- IS,50613,813,None
Unnamed,NL,394,8252,95.211.189.23,95.211.189.23,32596,31695,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-03-28,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,1100,None
Unnamed,DE,2254,308,178.63.69.254,rick.larsmerke.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-08-23,HETZNER-AS- DE,24940,5480,None
Unnamed,UA,744,55,134.249.119.130,134-249-119-130.broadband.kyivstar.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-19,KSNET-AS- UA,15895,3400,None
Unnamed,BG,288,3,95.42.124.154,95-42-124-154.ip.btc-net.bg,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-28,BTC-AS BULGARIA- BG,8866,1010,None
Unnamed,DE,311,3130,54.36.112.239,54.36.112.239,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-10-23,OVH- FR,16276,658,None
Unnamed,US,0,307,108.240.182.140,108-240-182-140.lightspeed.clmboh.sbcglobal.net,9990,None,0,0,0,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2017-04-20,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,7,None
Unnamed,CZ,3,28,31.31.74.131,31.31.74.131,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2018-03-05,WEDOS- CZ,197019,771,None
Unnamed,GB,0,1221,81.95.52.68,apple.rat.burntout.org,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-02-11,AVENSYS 180 Attercliffe Road- GB,8553,10,None
Unnamed,RU,98,79,46.191.220.117,46.191.220.117.dynamic.ufanet.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-01-03,UBN-AS- RU,24955,427,None
Unnamed,JP,101,823,163.43.104.205,163.43.104.205,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-09-10,SAKURA-B SAKURA Internet Inc.- JP,9370,409,None
Unnamed,FR,350,534,163.172.182.54,circuitco.de,4086,9684,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-22,AS12876- FR,12876,1010,None
Unnamed,DE,91,19,213.168.72.147,xdsl-213-168-72-147.nc.de,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-07-17,NETCOLOGNE- DE,8422,549,None
Unnamed,US,5586,259,157.245.78.93,157.245.78.93,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,19200,None
Unnamed,FR,3795,385,51.15.235.73,73-235-15-51.rev.cloud.scaleway.com,9100,9101,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-25,AS12876- FR,12876,11200,[2001:bc8:4400:2c00::c:b09]:9100
Unnamed,AU,13,374,115.70.103.172,172.103.70.115.static.exetel.com.au,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-04-22,EXETEL-AS-AP Exetel Pty Ltd- AU,10143,92,None
Unnamed,NL,52,294,62.251.118.115,62-251-118-115.ip.xs4all.nl,5378,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-02,XS4ALL-NL Amsterdam- NL,3265,355,None
Unnamed,US,2144,334,144.202.62.99,144.202.62.99.vultr.com,443,8443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-01,AS-CHOOPA - Choopa- LLC- US,20473,6950,None
Unnamed,N/A,14721,1975,45.82.167.84,45.82.167.84,38798,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-24,M247- GB,9009,32100,None
Unnamed,GB,0,2,82.36.64.183,cpc116480-smal17-2-0-cust182.19-1.cable.virginm.net,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-12,NTL- GB,5089,708,None
Unnamed,CZ,378,8277,93.170.77.249,93.170.77.249,14695,29262,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-13,WORLDSTREAM- NL,49981,950,None
Unnamed,PT,89,85,185.113.140.5,185.113.140.5,31537,30746,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-05-28,I4W- PT,204094,686,None
Unnamed,FR,6643,1278,51.75.143.146,146.ip-51-75-143.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-10-18,OVH- FR,16276,17000,None
Unnamed,KR,33,2167,180.131.41.53,180.131.41.53,17272,3907,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-03-24,KIXS-AS-KR Korea Telecom- KR,4766,231,None
Unnamed,US,300,434,165.227.216.31,165.227.216.31,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-11-29,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,849,None
